"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","category","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response_1","correct_response","count_WM_load","count_WM_sequence","count_WM_trials_loop","count_WM_trials_sequence","count_block_loop","count_block_sequence","count_color_block_loop","count_color_choice","count_color_choice_multi","count_color_choice_multi_sequence","count_color_multi_loop","count_color_multi_sequence","count_color_sequence","count_color_target_1","count_color_target_1_1","count_color_trial_sequence","count_color_word_id","count_color_word_id_sequence","count_color_word_id_trial_loop","count_color_word_id_trial_sequence","count_correct_1","count_counterbalance_javascript","count_experiment","count_feedback","count_feedback_1","count_feedback_rt","count_fixation","count_fixation_1","count_fixation_color","count_fixation_food_tools","count_food_tools_loop","count_food_tools_trial_loop","count_food_tools_trial_sequence","count_goodbye","count_incorrect_1","count_instructions","count_instructions1","count_instructions2","count_instructions_1","count_instructions_WM_1","count_instructions_WM_2","count_instructions_WM_3","count_isa","count_isa_1","count_keyboard_response_1","count_letter_number_loop","count_letter_target_1","count_letter_target_2","count_logger","count_new_reset_feedback_1","count_new_reset_feedback_2","count_new_reset_feedback_3","count_new_sequence","count_pick_numbers","count_pure_response","count_pure_response_sequence","count_reset_feedback","count_rt_block_loop","count_rt_target","count_rt_trial_sequence","count_set_soa","count_soa","count_symbol","count_symbol_1","count_trial_sequence","counterbalance","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","letter_response","live_row","live_row_pure_response","live_row_rt_block_loop","logfile","mouse_backend","number_response","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_feedback","response_feedback_1","response_feedback_rt","response_instructions","response_instructions1","response_instructions2","response_instructions_1","response_instructions_WM_1","response_instructions_WM_2","response_instructions_WM_3","response_keyboard_response_1","response_time","response_time_feedback","response_time_feedback_1","response_time_feedback_rt","response_time_instructions","response_time_instructions1","response_time_instructions2","response_time_instructions_1","response_time_instructions_WM_1","response_time_instructions_WM_2","response_time_instructions_WM_3","response_time_keyboard_response_1","round_decimals","sampler_backend","soa","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","time_WM_load","time_WM_sequence","time_WM_trials_loop","time_WM_trials_sequence","time_block_loop","time_block_sequence","time_color_block_loop","time_color_choice","time_color_choice_multi","time_color_choice_multi_sequence","time_color_multi_loop","time_color_multi_sequence","time_color_sequence","time_color_target_1","time_color_target_1_1","time_color_trial_sequence","time_color_word_id","time_color_word_id_sequence","time_color_word_id_trial_loop","time_color_word_id_trial_sequence","time_correct_1","time_counterbalance_javascript","time_experiment","time_feedback","time_feedback_1","time_feedback_rt","time_fixation","time_fixation_1","time_fixation_color","time_fixation_food_tools","time_food_tools_loop","time_food_tools_trial_loop","time_food_tools_trial_sequence","time_goodbye","time_incorrect_1","time_instructions","time_instructions1","time_instructions2","time_instructions_1","time_instructions_WM_1","time_instructions_WM_2","time_instructions_WM_3","time_isa","time_isa_1","time_keyboard_response_1","time_letter_number_loop","time_letter_target_1","time_letter_target_2","time_logger","time_new_reset_feedback_1","time_new_reset_feedback_2","time_new_reset_feedback_3","time_new_sequence","time_pick_numbers","time_pure_response","time_pure_response_sequence","time_reset_feedback","time_rt_block_loop","time_rt_target","time_rt_trial_sequence","time_set_soa","time_soa","time_symbol","time_symbol_1","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","410.53846153846155","410.53846153846155","gray","no","legacy","NA","legacy","red","legacy","0","color_1/4","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","12","0","0","0","32","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","32","NA","0","NA","NA","0","32","0","0","2","0","0","0","0","19","32","52","0","NA","NA","52","0","NA","NA","NA","NA","0","0","1","0","19","19","52","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","12","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","325","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","325","2","legacy","1631","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","110432","87134","87134","47290","112074","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","110435","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","112403","112074","NA","NA","NA","112453","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","110432","38121","NA","NA","NA","Response_time_timing","13","5337","13","no","1024"
"100","100","404.57142857142856","404.57142857142856","gray","no","legacy","NA","legacy","yellow","legacy","0","color_1/4","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","13","0","0","0","33","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","33","NA","0","NA","NA","0","33","0","0","2","0","0","0","0","19","33","53","0","NA","NA","53","0","NA","NA","NA","NA","0","0","1","0","19","19","53","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","13","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","327","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","327","2","legacy","1675","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","112489","87134","87134","47290","114177","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","112493","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","114509","114177","NA","NA","NA","114559","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","112490","38121","NA","NA","NA","Response_time_timing","14","5664","14","no","1024"
"100","100","414.53333333333336","414.53333333333336","gray","no","legacy","NA","legacy","red","legacy","0","color_1/4","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","14","0","0","0","34","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","34","NA","0","NA","NA","0","34","0","0","2","0","0","0","0","19","34","54","0","NA","NA","54","0","NA","NA","NA","NA","0","0","1","0","19","19","54","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","14","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","554","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","554","2","legacy","783","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","114608","87134","87134","47290","115403","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","114611","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","115961","115403","NA","NA","NA","116011","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","114608","38121","NA","NA","NA","Response_time_timing","15","6218","15","no","1024"
"100","100","414.5625","414.5625","gray","no","legacy","NA","legacy","blue","legacy","0","color_1/4","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","15","0","0","0","35","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","35","NA","0","NA","NA","0","35","0","0","2","0","0","0","0","19","35","55","0","NA","NA","55","0","NA","NA","NA","NA","0","0","1","0","19","19","55","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","15","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","space","space","NA","space","space","NA","NA","NA","NA","b","415","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","415","2","legacy","1112","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","116047","87134","87134","47290","117171","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","116050","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","117591","117171","NA","NA","NA","117641","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","116047","38121","NA","NA","NA","Response_time_timing","16","6633","16","no","1024"
"100","100","410.3529411764706","410.3529411764706","gray","no","legacy","NA","legacy","blue","legacy","0","color_1/4","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","16","0","0","0","36","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","36","NA","0","NA","NA","0","36","0","0","2","0","0","0","0","19","36","56","0","NA","NA","56","0","NA","NA","NA","NA","0","0","1","0","19","19","56","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","16","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","space","space","NA","space","space","NA","NA","NA","NA","b","343","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","343","2","legacy","1163","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","117689","87134","87134","47290","118860","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","117693","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","119208","118860","NA","NA","NA","119258","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","117690","38121","NA","NA","NA","Response_time_timing","17","6976","17","no","1024"
"100","100","408.3333333333333","408.3333333333333","gray","no","legacy","NA","legacy","white","legacy","0","color_1/4","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","17","0","0","0","37","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","37","NA","0","NA","NA","0","37","0","0","2","0","0","0","0","19","37","57","0","NA","NA","57","0","NA","NA","NA","NA","0","0","1","0","19","19","57","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","17","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","374","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","374","2","legacy","1643","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","119294","87134","87134","47290","120945","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","119297","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","121324","120946","NA","NA","NA","121374","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","119294","38121","NA","NA","NA","Response_time_timing","18","7350","18","no","1024"
"100","100","410.36842105263156","410.36842105263156","gray","no","legacy","NA","legacy","white","legacy","0","color_1/4","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","18","0","0","0","38","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","38","NA","0","NA","NA","0","38","0","0","2","0","0","0","0","19","38","58","0","NA","NA","58","0","NA","NA","NA","NA","0","0","1","0","19","19","58","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","18","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","447","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","447","2","legacy","1182","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","121410","87134","87134","47290","122602","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","121413","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","123053","122602","NA","NA","NA","123103","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","121410","38121","NA","NA","NA","Response_time_timing","19","7797","19","no","1024"
"100","100","414.35","414.35","gray","no","legacy","NA","legacy","blue","legacy","0","color_1/4","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","19","0","0","0","39","NA","19","0","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","39","NA","0","NA","NA","0","39","0","0","2","0","0","0","0","19","39","59","0","NA","NA","59","0","NA","NA","NA","NA","0","0","1","0","19","19","59","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","19","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","space","space","NA","space","space","NA","NA","NA","NA","b","490","NA","2090","4310","NA","4853","1082","NA","NA","NA","NA","490","2","legacy","1247","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","123139","87134","87134","47290","124394","NA","81668","NA","NA","NA","NA","NA","NA","1389","NA","83935","39848","NA","NA","123142","NA","NA","NA","NA","NA","NA","NA","1444","86049","NA","NA","NA","NA","39754","124889","124395","NA","NA","NA","124939","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","123139","38121","NA","NA","NA","Response_time_timing","20","8287","20","no","1024"
"100","100","530","530","gray","no","legacy","NA","legacy","yellow","legacy","0","color_words","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","19","0","0","0","39","0","19","0","0","0","0","NA","0","0","NA","1","0","NA","NA","40","NA","0","NA","NA","0","40","0","0","2","0","0","0","0","19","40","60","0","NA","NA","60","0","0","NA","NA","NA","0","0","1","0","19","19","60","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","0","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","530","NA","5567","4310","NA","4853","1388","NA","NA","NA","NA","530","2","legacy","1577","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","123139","87134","87134","47290","124394","133583","81668","131968","131971","131971","131989","NA","NA","1389","NA","124986","39848","NA","NA","131992","NA","NA","NA","NA","NA","NA","NA","1444","130579","NA","NA","NA","NA","39754","134118","133583","NA","NA","NA","134168","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","131989","38121","NA","NA","NA","Response_time_timing","1","530","1","no","1024"
"100","100","514.5","514.5","gray","no","legacy","NA","legacy","blue","legacy","0","color_words","relative","1","undefined","1","b","0","NA","NA","NA","NA","NA","0","0","0","19","0","0","0","39","1","19","0","0","0","1","NA","0","0","NA","1","0","NA","NA","41","NA","0","NA","NA","0","41","0","0","2","0","0","0","0","19","41","61","0","NA","NA","61","0","0","NA","NA","NA","0","0","1","0","19","19","61","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","1","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","space","space","NA","space","space","NA","NA","NA","NA","b","499","NA","5567","4310","NA","4853","1388","NA","NA","NA","NA","499","2","legacy","1542","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","123139","87134","87134","47290","124394","135765","81668","131968","131971","131971","134206","NA","NA","1389","NA","124986","39848","NA","NA","134210","NA","NA","NA","NA","NA","NA","NA","1444","130579","NA","NA","NA","NA","39754","136267","135765","NA","NA","NA","136317","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","134207","38121","NA","NA","NA","Response_time_timing","2","1029","2","no","1024"
"100","100","492.6666666666667","492.6666666666667","gray","no","legacy","NA","legacy","yellow","legacy","0","color_words","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","19","0","0","0","39","2","19","0","0","0","2","NA","0","0","NA","1","0","NA","NA","42","NA","0","NA","NA","0","42","0","0","2","0","0","0","0","19","42","62","0","NA","NA","62","0","0","NA","NA","NA","0","0","1","0","19","19","62","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","2","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","449","NA","5567","4310","NA","4853","1388","NA","NA","NA","NA","449","2","legacy","1877","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","123139","87134","87134","47290","124394","138243","81668","131968","131971","131971","136357","NA","NA","1389","NA","124986","39848","NA","NA","136360","NA","NA","NA","NA","NA","NA","NA","1444","130579","NA","NA","NA","NA","39754","138697","138243","NA","NA","NA","138747","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","136357","38121","NA","NA","NA","Response_time_timing","3","1478","3","no","1024"
"100","100","523.5","523.5","gray","no","legacy","NA","legacy","red","legacy","0","color_words","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","19","0","0","0","39","3","19","0","0","0","3","NA","0","0","NA","1","0","NA","NA","43","NA","0","NA","NA","0","43","0","0","2","0","0","0","0","19","43","63","0","NA","NA","63","0","0","NA","NA","NA","0","0","1","0","19","19","63","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","3","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","616","NA","5567","4310","NA","4853","1388","NA","NA","NA","NA","616","2","legacy","834","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","123139","87134","87134","47290","124394","139632","81668","131968","131971","131971","138786","NA","NA","1389","NA","124986","39848","NA","NA","138790","NA","NA","NA","NA","NA","NA","NA","1444","130579","NA","NA","NA","NA","39754","140253","139632","NA","NA","NA","140303","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","138786","38121","NA","NA","NA","Response_time_timing","4","2094","4","no","1024"
"100","100","503","503","gray","no","legacy","NA","legacy","white","legacy","0","color_words","relative","1","undefined","1","z","0","NA","NA","NA","NA","NA","0","0","0","19","0","0","0","39","4","19","0","0","0","4","NA","0","0","NA","1","0","NA","NA","44","NA","0","NA","NA","0","44","0","0","2","0","0","0","0","19","44","64","0","NA","NA","64","0","0","NA","NA","NA","0","0","1","0","19","19","64","19","NA","NA","NA","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","4","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","space","space","NA","space","space","NA","NA","NA","NA","z","421","NA","5567","4310","NA","4853","1388","NA","NA","NA","NA","421","2","legacy","1252","1024","2","48000","-16","experiment","5","odd","legacy","NA","NA","NA","NA","NA","NA","NA","47290","47288","87132","123139","87134","87134","47290","124394","141606","81668","131968","131971","131971","140341","NA","NA","1389","NA","124986","39848","NA","NA","140345","NA","NA","NA","NA","NA","NA","NA","1444","130579","NA","NA","NA","NA","39754","142032","141606","NA","NA","NA","142082","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","140341","38121","NA","NA","NA","Response_time_timing","5","2515","5","no","1024"
