acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
96,96,684,684,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,27,0,0,0,27,0,0,27,27,27,0,0,0,0,27,27,0,0,27,27,27,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,8,osweb,1.4.11,1,uchikmpn,262,,0,a,m,m,a,f,a,936,4309482,1119,1840,1026,936,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,chipmunk,4369327,57,57,57,4368044,44,4368583,4369241,4318879,57,4309576,4310705,4325454,4369376,4370322,57,4369291,4369376,ExPsyLing2022_Class1,27,19153,28,animal,yes,1024
97,97,685,685,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,f,28,0,0,0,28,0,0,28,28,28,0,0,0,0,28,28,0,0,28,28,28,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,4,osweb,1.4.11,1,date,262,,0,f,m,m,a,f,f,704,4309482,1119,1840,1026,704,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,date,4371609,57,57,57,4370326,44,4370866,4371525,4318879,57,4309576,4310705,4325454,4371659,4372372,57,4371574,4371658,ExPsyLing2022_Class1,28,19857,29,fruit_veg,yes,1024
97,97,691,691,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,29,0,0,0,29,0,0,29,29,29,0,0,0,0,29,29,0,0,29,29,29,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,7,osweb,1.4.11,1,dlhoipn,262,,0,a,m,m,a,f,a,879,4309482,1119,1840,1026,879,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,dolphin,4373658,57,57,57,4372375,44,4372912,4373573,4318879,57,4309576,4310705,4325454,4373707,4374587,57,4373623,4373707,ExPsyLing2022_Class1,29,20736,30,animal,yes,1024
97,97,686,686,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,30,0,0,0,30,0,0,30,30,30,0,0,0,0,30,30,0,0,30,30,30,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,8,osweb,1.4.11,1,zcnhcuii,262,,0,f,m,m,a,f,f,535,4309482,1119,1840,1026,535,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,zucchini,4375873,57,57,57,4374590,44,4375129,4375789,4318879,57,4309576,4310705,4325454,4375922,4376470,57,4375839,4375922,ExPsyLing2022_Class1,30,21271,31,fruit_veg,yes,1024
97,97,681,681,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,31,0,0,0,31,0,0,31,31,31,0,0,0,0,31,31,0,0,31,31,31,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,gmoan,262,,0,f,m,m,a,f,f,520,4309482,1119,1840,1026,520,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,mango,4377755,57,57,57,4376474,44,4377012,4377670,4318879,57,4309576,4310705,4325454,4377804,4378335,57,4377721,4377804,ExPsyLing2022_Class1,31,21791,32,fruit_veg,yes,1024
97,97,684,684,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,32,0,0,0,32,0,0,32,32,32,0,0,0,0,32,32,0,0,32,32,32,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,8,osweb,1.4.11,1,apnleote,262,,0,a,m,m,a,f,a,797,4309482,1119,1840,1026,797,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,antelope,4379638,57,57,57,4378338,44,4378875,4379537,4318879,57,4309576,4310705,4325454,4379688,4380501,57,4379588,4379688,ExPsyLing2022_Class1,32,22588,33,animal,yes,1024
97,97,684,684,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,33,0,0,0,33,0,0,33,33,33,0,0,0,0,33,33,0,0,33,33,33,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,6,osweb,1.4.11,1,bveear,262,,0,a,m,m,a,f,a,653,4309482,1119,1840,1026,653,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,beaver,4381803,57,57,57,4380505,44,4381034,4381702,4318879,57,4309576,4310705,4325454,4381854,4382517,57,4381754,4381854,ExPsyLing2022_Class1,33,23241,34,animal,yes,1024
97,97,678,678,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,a,34,0,0,0,34,0,0,34,34,34,0,0,0,0,34,34,0,0,34,34,34,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,horse,262,,0,a,m,m,a,f,a,500,4309482,1119,1840,1026,500,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,horse,4383820,57,57,57,4382521,44,4383060,4383720,4318879,57,4309576,4310705,4325454,4383869,4384384,57,4383770,4383869,ExPsyLing2022_Class1,34,23741,35,animal,yes,1024
97,97,676,676,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,a,35,0,0,0,35,0,0,35,35,35,0,0,0,0,35,35,0,0,35,35,35,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,6,osweb,1.4.11,1,turtle,262,,0,a,m,m,a,f,a,597,4309482,1119,1840,1026,597,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,turtle,4385686,57,57,57,4384388,44,4384924,4385586,4318879,57,4309576,4310705,4325454,4385736,4386333,57,4385636,4385736,ExPsyLing2022_Class1,35,24338,36,animal,yes,1024
97,97,676,676,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,36,0,0,0,36,0,0,36,36,36,0,0,0,0,36,36,0,0,36,36,36,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,rnhio,262,,0,a,m,m,a,f,a,684,4309482,1119,1840,1026,684,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,rhino,4387620,57,57,57,4386336,44,4386872,4387535,4318879,57,4309576,4310705,4325454,4387668,4388365,57,4387584,4387668,ExPsyLing2022_Class1,36,25022,37,animal,yes,1024
97,97,677,677,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,37,0,0,0,37,0,0,37,37,37,0,0,0,0,37,37,0,0,37,37,37,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,4,osweb,1.4.11,1,elim,262,,0,f,m,m,a,f,f,717,4309482,1119,1840,1026,717,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,lime,4389652,57,57,57,4388368,44,4388907,4389567,4318879,57,4309576,4310705,4325454,4389699,4390431,57,4389617,4389699,ExPsyLing2022_Class1,37,25739,38,fruit_veg,yes,1024
97,97,678,678,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,38,0,0,0,38,0,0,38,38,38,0,0,0,0,38,38,0,0,38,38,38,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,gapre,262,,0,f,m,m,a,f,f,688,4309482,1119,1840,1026,688,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,grape,4391717,57,57,57,4390434,44,4390969,4391633,4318879,57,4309576,4310705,4325454,4391766,4392464,57,4391682,4391766,ExPsyLing2022_Class1,38,26427,39,fruit_veg,yes,1024
98,98,677,677,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,f,39,0,0,0,39,0,0,39,39,39,0,0,0,0,39,39,0,0,39,39,39,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,8,osweb,1.4.11,1,beetroot,262,,0,f,m,m,a,f,f,633,4309482,1119,1840,1026,633,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,beetroot,4393766,57,57,57,4392467,44,4393003,4393665,4318879,57,4309576,4310705,4325454,4393816,4394463,57,4393716,4393816,ExPsyLing2022_Class1,39,27060,40,fruit_veg,yes,1024
98,98,675,675,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,40,0,0,0,40,0,0,40,40,40,0,0,0,0,40,40,0,0,40,40,40,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,umeso,262,,0,a,m,m,a,f,a,614,4309482,1119,1840,1026,614,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,mouse,4395765,57,57,57,4394466,44,4395002,4395665,4318879,57,4309576,4310705,4325454,4395815,4396446,57,4395715,4395815,ExPsyLing2022_Class1,40,27674,41,animal,yes,1024
98,98,683,683,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,41,0,0,0,41,0,0,41,41,41,0,0,0,0,41,41,0,0,41,41,41,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,alemc,262,,0,a,m,m,a,f,a,992,4309482,1119,1840,1026,992,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,camel,4397749,57,57,57,4396449,44,4396984,4397650,4318879,57,4309576,4310705,4325454,4397799,4398794,57,4397702,4397798,ExPsyLing2022_Class1,41,28666,42,animal,yes,1024
98,98,684,684,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,42,0,0,0,42,0,0,42,42,42,0,0,0,0,42,42,0,0,42,42,42,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,6,osweb,1.4.11,1,aruocg,262,,0,a,m,m,a,f,a,737,4309482,1119,1840,1026,737,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,cougar,4400097,57,57,57,4398802,44,4399341,4399997,4318879,57,4309576,4310705,4325454,4400148,4400894,57,4400047,4400147,ExPsyLing2022_Class1,42,29403,43,animal,yes,1024
98,98,683,683,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,a,43,0,0,0,43,0,0,43,43,43,0,0,0,0,43,43,0,0,43,43,43,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,7,osweb,1.4.11,1,penguin,262,,0,a,m,m,a,f,a,628,4309482,1119,1840,1026,628,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,penguin,4402196,57,57,57,4400902,44,4401444,4402112,4318879,57,4309576,4310705,4325454,4402246,4402876,57,4402162,4402246,ExPsyLing2022_Class1,43,30031,44,animal,yes,1024
98,98,685,685,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,44,0,0,0,44,0,0,44,44,44,0,0,0,0,44,44,0,0,44,44,44,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,6,osweb,1.4.11,1,briatb,262,,0,a,m,m,a,f,a,813,4309482,1119,1840,1026,813,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,rabbit,4404178,57,57,57,4402882,44,4403424,4404078,4318879,57,4309576,4310705,4325454,4404228,4405042,57,4404128,4404228,ExPsyLing2022_Class1,44,30844,45,animal,yes,1024
98,98,692,692,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,45,0,0,0,45,0,0,45,45,45,0,0,0,0,45,45,0,0,45,45,45,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,kaloa,262,,0,a,m,m,a,f,a,1002,4309482,1119,1840,1026,1002,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,koala,4406328,57,57,57,4405047,44,4405587,4406245,4318879,57,4309576,4310705,4325454,4406377,4407391,57,4406294,4406376,ExPsyLing2022_Class1,45,31846,46,animal,yes,1024
98,98,705,705,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,f,46,0,0,0,46,0,0,46,46,46,0,0,0,0,46,46,0,0,46,46,46,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,lemon,262,,0,f,m,m,a,f,f,1312,4309482,1119,1840,1026,1312,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,lemon,4408693,57,57,57,4407395,44,4407939,4408593,4318879,57,4309576,4310705,4325454,4408743,4410057,57,4408643,4408743,ExPsyLing2022_Class1,46,33158,47,fruit_veg,yes,1024
98,98,705,705,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,a,47,0,0,0,47,0,0,47,47,47,0,0,0,0,47,47,0,0,47,47,47,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,6,osweb,1.4.11,1,wombat,262,,0,a,m,m,a,f,a,699,4309482,1119,1840,1026,699,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,wombat,4411375,57,57,57,4410062,44,4410612,4411276,4318879,57,4309576,4310705,4325454,4411426,4412139,57,4411326,4411426,ExPsyLing2022_Class1,47,33857,48,animal,yes,1024
98,98,716,716,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,f,48,0,0,0,48,0,0,48,48,48,0,0,0,0,48,48,0,0,48,48,48,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,6,osweb,1.4.11,1,citrus,262,,0,f,m,m,a,f,f,1240,4309482,1119,1840,1026,1240,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,citrus,4413426,57,57,57,4412143,44,4412681,4413342,4318879,57,4309576,4310705,4325454,4413475,4414721,57,4413391,4413475,ExPsyLing2022_Class1,48,35097,49,fruit_veg,yes,1024
96,96,730,730,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,0,0,a,49,0,0,0,49,0,0,49,49,49,0,0,0,0,49,49,0,0,49,49,49,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,8,osweb,1.4.11,1,pylaputs,262,,0,f,m,m,a,f,f,1421,4309482,1119,1840,1026,1421,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,platypus,4416040,57,57,57,4414725,44,4415272,4415940,4318879,57,4309576,4310705,4325454,4416090,4417520,57,4415991,4416090,ExPsyLing2022_Class1,48,36518,50,animal,yes,1024
96,96,728,728,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,50,0,0,0,50,0,0,50,50,50,0,0,0,0,50,50,0,0,50,50,50,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,4,osweb,1.4.11,1,gaot,262,,0,a,m,m,a,f,a,616,4309482,1119,1840,1026,616,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,goat,4418806,57,57,57,4414725,44,4418062,4418723,4417525,57,4309576,4310705,4325454,4418856,4419486,57,4418772,4418856,ExPsyLing2022_Class1,49,37134,51,animal,yes,1024
96,96,727,727,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,51,0,0,0,51,0,0,51,51,51,0,0,0,0,51,51,0,0,51,51,51,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,5,osweb,1.4.11,1,cpeha,262,,0,f,m,m,a,f,f,686,4309482,1119,1840,1026,686,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,peach,4420788,57,57,57,4419490,44,4420029,4420689,4417525,57,4309576,4310705,4325454,4420838,4421535,57,4420739,4420838,ExPsyLing2022_Class1,50,37820,52,fruit_veg,yes,1024
96,96,726,726,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,f,52,0,0,0,52,0,0,52,52,52,0,0,0,0,52,52,0,0,52,52,52,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,4,osweb,1.4.11,1,kale,262,,0,f,m,m,a,f,f,655,4309482,1119,1840,1026,655,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,kale,4422822,57,57,57,4421540,44,4422079,4422738,4417525,57,4309576,4310705,4325454,4422871,4423534,57,4422787,4422871,ExPsyLing2022_Class1,51,38475,53,fruit_veg,yes,1024
96,96,726,726,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,f,53,0,0,0,53,0,0,53,53,53,0,0,0,0,53,53,0,0,53,53,53,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,4,osweb,1.4.11,1,pear,262,,0,f,m,m,a,f,f,742,4309482,1119,1840,1026,742,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,pear,4424837,57,57,57,4423539,44,4424078,4424737,4417525,57,4309576,4310705,4325454,4424887,4425634,57,4424787,4424887,ExPsyLing2022_Class1,52,39217,54,fruit_veg,yes,1024
96,96,727,727,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,identical,uniform,1,1,a,54,0,0,0,54,0,0,54,54,54,0,0,0,0,54,54,0,0,54,54,54,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,6,osweb,1.4.11,1,donkey,262,,0,a,m,m,a,f,a,783,4309482,1119,1840,1026,783,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,donkey,4426920,57,57,57,4425638,44,4426178,4426836,4417525,57,4309576,4310705,4325454,4426969,4427766,57,4426885,4426969,ExPsyLing2022_Class1,53,40000,55,animal,yes,1024
96,96,735,735,black,no,block2,2,Mozilla,Netscape,5.0 (Windows),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,55,0,0,0,55,0,0,55,55,55,0,0,0,0,55,55,0,0,55,55,55,27-10-22,27-10-22,14:55:24,Sun Nov 27 2022 14:55:24 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,924,3.6.1,psycho,psycho,8,osweb,1.4.11,1,genlgtpa,262,,0,f,m,m,a,f,f,1145,4309482,1119,1840,1026,1145,2,psycho,672,1280,24,720,24,-7,-7,1280,1669557156776,1024,2,48000,-16,experiment,0,even,Win32,eggplant,4429068,57,57,57,4427771,44,4428309,4428968,4417525,57,4309576,4310705,4325454,4429118,4430265,57,4429019,4429118,ExPsyLing2022_Class1,54,41145,56,fruit_veg,yes,1024
